Timecode,BlendshapeCount,EyeBlinkLeft,EyeLookDownLeft,EyeLookInLeft,EyeLookOutLeft,EyeLookUpLeft,EyeSquintLeft,EyeWideLeft,EyeBlinkRight,EyeLookDownRight,EyeLookInRight,EyeLookOutRight,EyeLookUpRight,EyeSquintRight,EyeWideRight,JawForward,JawRight,JawLeft,JawOpen,MouthClose,MouthFunnel,MouthPucker,MouthRight,MouthLeft,MouthSmileLeft,MouthSmileRight,MouthFrownLeft,MouthFrownRight,MouthDimpleLeft,MouthDimpleRight,MouthStretchLeft,MouthStretchRight,MouthRollLower,MouthRollUpper,MouthShrugLower,MouthShrugUpper,MouthPressLeft,MouthPressRight,MouthLowerDownLeft,MouthLowerDownRight,MouthUpperUpLeft,MouthUpperUpRight,BrowDownLeft,BrowDownRight,BrowInnerUp,BrowOuterUpLeft,BrowOuterUpRight,CheekPuff,CheekSquintLeft,CheekSquintRight,NoseSneerLeft,NoseSneerRight,TongueOut,HeadYaw,HeadPitch,HeadRoll,LeftEyeYaw,LeftEyePitch,LeftEyeRoll,RightEyeYaw,RightEyePitch,RightEyeRoll,Angry,Disgusted,Fearful,Happy,Neutral,Sad,Surprised
00:00:09:03.050,68,0.0,0.0,0.0,0.0,0.0,0.06336447596549988,0.5750346183776855,0.0,0.0,0.0,0.0,0.0,0.06355123221874237,0.5752646327018738,0.01887277513742447,0.00013788268552161753,0.0020961486734449863,0.11006426066160202,0.06700944155454636,0.23970936238765717,0.2774834930896759,0.00783945806324482,-0.0003224572283215821,-0.00017856259364634752,-0.0002411785681033507,0.15008336305618286,0.14775370061397552,0.009578331373631954,0.006418514996767044,0.08439364284276962,0.08520453423261642,0.0014070675242692232,0.016934791579842567,-0.00022913288557901978,0.0006112037808634341,0.0017439674120396376,0.003263302380219102,0.08644090592861176,0.07821359485387802,-0.0006557776941917837,0.00029915611958131194,0.003231670940294862,0.0030974834226071835,0.11867161840200424,0.0005008759326301515,0.0005839362274855375,0.004855995066463947,0.022141896188259125,0.03141290321946144,-0.0005072117783129215,0.00017724529607221484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5328571796417236,0.5075549483299255,3.0686943531036377,0.5538902282714844,7.1270751953125,2.4664478302001953,9.724583625793457
00:00:09:03.066,68,0.0,0.0,0.0,0.0,0.0,0.057967498898506165,0.5619558691978455,0.0,0.0,0.0,0.0,0.0,0.058126792311668396,0.5621784329414368,0.016698762774467468,0.00021465330792125314,0.002173804910853505,0.09088584780693054,0.04090595617890358,0.25496968626976013,0.24038581550121307,0.00768685806542635,-0.0003323615819681436,-0.00022772331431042403,-0.0004045060195494443,0.09669236838817596,0.09621557593345642,0.008223211392760277,0.005013165529817343,0.07790736854076385,0.07978244870901108,0.0008319643093273044,0.014233470894396305,3.510005853968323e-06,0.0005353510496206582,0.0017424891702830791,0.0031601618975400925,0.10031438618898392,0.09130369871854782,0.0031990506686270237,0.004423687234520912,0.003490420524030924,0.0033287913538515568,0.11361783742904663,0.0016882946947589517,0.0017426743870601058,0.004160158336162567,0.019066784530878067,0.02868027240037918,-0.0006821344140917063,0.0003321459807921201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.682849645614624,0.5148683786392212,2.911357879638672,0.554970383644104,7.597347736358643,2.590355634689331,9.051375389099121
00:00:09:05.083,68,0.0,0.0,0.0,0.0,0.0,0.053055595606565475,0.5564431548118591,0.0,0.0,0.0,0.0,0.0,0.053161367774009705,0.5564525723457336,0.01441209577023983,0.00012734740448649973,0.0027316564228385687,0.08004730194807053,0.01987425796687603,0.3188496530056,0.20147091150283813,0.006292945705354214,-0.00033395926584489644,-0.0004146076971665025,-0.0005685141659341753,0.04007080942392349,0.04017472639679909,0.006477562244981527,0.003382114227861166,0.07272303849458694,0.07730188220739365,0.0006737622898072004,0.011679559014737606,-8.910112228477374e-06,0.0011174179380759597,0.0017888721777126193,0.0031912541016936302,0.15200184285640717,0.14342758059501648,0.036566250026226044,0.03959381580352783,0.00931317824870348,0.009271993301808834,0.10899295657873154,0.003266452345997095,0.003320339135825634,0.003735471051186323,0.019359253346920013,0.03016437590122223,-0.0009631199645809829,0.002514444524422288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.127500057220459,0.543529748916626,2.9052317142486572,0.5637394785881042,7.8139567375183105,2.4236814975738525,8.487285614013672
00:00:09:05.099,68,0.0,0.0,0.0,0.0,0.0,0.04863452538847923,0.5507223606109619,0.0,0.0,0.0,0.0,0.0,0.04879496246576309,0.5508395433425903,0.014161443337798119,0.00010046608804259449,0.005595692433416843,0.08675994724035263,0.004362470004707575,0.40138983726501465,0.14746105670928955,0.005082930903881788,-0.00020438071805983782,0.0006340657128021121,0.003443653928115964,0.0030779987573623657,0.004227743484079838,0.0055745746940374374,0.0026335804723203182,0.06779985129833221,0.07220820337533951,0.0005935445078648627,0.01000343356281519,-0.00019787366909440607,0.0066856821067631245,0.0017160192364826798,0.0033030658960342407,0.23703008890151978,0.2276621311903,0.09539426863193512,0.10154549777507782,0.01945984922349453,0.019403353333473206,0.10198905318975449,0.004118318669497967,0.004168291576206684,0.002639735583215952,0.020916404202580452,0.034572213888168335,-6.629563722526655e-05,0.015583309344947338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2968478202819824,0.5591427087783813,2.9799437522888184,0.5475863218307495,8.154733657836914,2.1909098625183105,8.112142562866211
00:00:09:07.116,68,0.0,0.0,0.0,0.0,0.0,0.046633411198854446,0.5456182360649109,0.0,0.0,0.0,0.0,0.0,0.04687876999378204,0.5459325909614563,0.014416022226214409,0.00011055275535909459,0.010684061795473099,0.09666576236486435,0.0008420294616371393,0.41153159737586975,0.09105007350444794,0.0037123668007552624,2.4341083189938217e-05,0.030201444402337074,0.03930293023586273,-0.0003298136580269784,0.00019647862063720822,0.005374360829591751,0.00279411138035357,0.0656236857175827,0.06890943646430969,0.0005647953948937356,0.007980171591043472,-0.0002053369244094938,0.015389916487038136,0.0017406425904482603,0.00369788589887321,0.2998278737068176,0.29388630390167236,0.13693885505199432,0.14823320508003235,0.031702931970357895,0.03152339160442352,0.09005424380302429,0.0029150964692234993,0.002973400754854083,0.00139313202816993,0.02643854171037674,0.04272273927927017,0.0030223075300455093,0.0315837636590004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.35109806060791,0.5701149702072144,3.0806264877319336,0.5474756956100464,8.427392959594727,2.210777759552002,7.695158958435059
00:00:09:07.133,68,0.0,0.0,0.0,0.0,0.0,0.04691334068775177,0.5376970767974854,0.0,0.0,0.0,0.0,0.0,0.04719681292772293,0.53810715675354,0.017022617161273956,0.00013337895506992936,0.01545085571706295,0.11129841208457947,0.00038649962516501546,0.3279244899749756,0.050881799310445786,0.0027835415676236153,0.00022250984329730272,0.05980219319462776,0.07108909636735916,-0.00015918970166239887,0.00023860420333221555,0.006201222073286772,0.003871787106618285,0.06544096767902374,0.06643641740083694,0.000614487798884511,0.007012265734374523,7.401455513900146e-05,0.018916230648756027,0.00201611639931798,0.004127117805182934,0.3215647041797638,0.3197939693927765,0.14001895487308502,0.15281924605369568,0.03849390894174576,0.038231946527957916,0.08299047499895096,0.0039897789247334,0.004041774198412895,0.000968199223279953,0.03253067284822464,0.05053695663809776,0.010396648198366165,0.04282163456082344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.290356159210205,0.5819194316864014,3.059122323989868,0.5500558614730835,9.092975616455078,2.1865639686584473,7.0451273918151855
00:00:09:09.150,68,0.0,0.0,0.0,0.0,0.0,0.04765179753303528,0.5298771858215332,0.0,0.0,0.0,0.0,0.0,0.04791468009352684,0.5302590727806091,0.01853754371404648,0.0001468987757107243,0.016357634216547012,0.11714073270559311,0.0026153838261961937,0.20419228076934814,0.023059673607349396,0.0032983431592583656,0.00038825604133307934,0.0795956701040268,0.08965420722961426,-0.00019105017418041825,0.00023518588568549603,0.00840277411043644,0.006159539800137281,0.06539326906204224,0.062456030398607254,0.0005897393566556275,0.006129212211817503,-0.00012033354141749442,0.011607944965362549,0.0017448454163968563,0.00368319870904088,0.27533701062202454,0.2752114534378052,0.0788554847240448,0.0884682908654213,0.03835979476571083,0.03811666741967201,0.09012284129858017,0.0068566943518817425,0.006901569198817015,0.000769288104493171,0.03803768754005432,0.055691707879304886,0.0069678109139204025,0.03301558643579483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0098001956939697,0.5132248997688293,3.179912567138672,0.5473790168762207,9.391183853149414,2.1742429733276367,7.0657243728637695
00:00:09:09.166,68,0.0,0.0,0.0,0.0,0.0,0.04912685975432396,0.5100347995758057,0.0,0.0,0.0,0.0,0.0,0.049316104501485825,0.5103288292884827,0.020696409046649933,7.149502835090971e-06,0.009774403646588326,0.10855463892221451,0.042819198220968246,0.08069886267185211,0.014948499388992786,0.0036961082369089127,0.00021526608907151967,0.09094439446926117,0.09394074231386185,0.00023757100279908627,0.00020745422807522118,0.01226970087736845,0.009817543439567089,0.07306193560361862,0.06563311815261841,0.002844851929694414,0.007651986088603735,-0.00022803318279329687,0.0037324714940041304,0.0021536750718951225,0.003829347435384989,0.18648390471935272,0.18630538880825043,0.01836993359029293,0.022273654118180275,0.04424157738685608,0.04401735961437225,0.09662269800901413,0.003392163198441267,0.0034454623237252235,0.0007058472838252783,0.040196143090724945,0.05638449639081955,0.0014092838391661644,0.016178658232092857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6221586465835571,0.4911021292209625,3.141774892807007,0.565483808517456,9.640481948852539,2.3051846027374268,7.014372825622559
00:00:09:11.183,68,0.0,0.0,0.0,0.0,0.0,0.05289778113365173,0.48964667320251465,0.0,0.0,0.0,0.0,0.0,0.05303075164556503,0.4897722601890564,0.022045981138944626,-0.00010745868348749354,0.0022387623321264982,0.10144687443971634,0.09070335328578949,0.007248055189847946,0.008379400707781315,0.004361113533377647,0.00011244509369134903,0.09211653470993042,0.09057951718568802,0.0001615786604816094,0.00014670398377347738,0.018374182283878326,0.016387566924095154,0.08263588696718216,0.07157158106565475,0.015544284135103226,0.014856317080557346,-0.00039727697730995715,0.0003265787672717124,0.0023894524201750755,0.0037182397209107876,0.13401764631271362,0.13224433362483978,-0.00021085103799123317,-0.0002410053857602179,0.039685554802417755,0.03975190967321396,0.10258329659700394,0.0037290873005986214,0.0037920051254332066,0.0004999917582608759,0.04198774695396423,0.056797560304403305,-0.0001997873914660886,0.004014857579022646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4790538549423218,0.5137170553207397,3.27764630317688,0.6034679412841797,9.691083908081055,2.5246081352233887,6.8641037940979
00:00:09:11.199,68,0.0,0.0,0.0,0.0,0.0,0.06019503250718117,0.44566455483436584,0.0,0.0,0.0,0.0,0.0,0.06036292389035225,0.44584769010543823,0.02337947115302086,-0.00012193203292554244,0.0008161105797626078,0.10894904285669327,0.11674003303050995,-0.0006763514829799533,0.006675260607153177,0.005186112131923437,0.0001719034044072032,0.0938769280910492,0.09114310890436172,0.0001324021868640557,0.0001391866389894858,0.026081977412104607,0.024230338633060455,0.090579554438591,0.07725562900304794,0.030803732573986053,0.025396395474672318,-0.0003782201965805143,-2.832636164384894e-05,0.002491050399839878,0.003813175018876791,0.12455300986766815,0.12081027776002884,-0.0007491513388231397,-0.0010376712307333946,0.025800304487347603,0.025868631899356842,0.1146998405456543,0.007781313732266426,0.007851394824683666,0.00044982711551710963,0.044967785477638245,0.05974885821342468,-0.00048050619079731405,0.000663928862195462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.351109504699707,0.532460629940033,3.303840160369873,0.7082937955856323,9.818628311157227,2.8235762119293213,6.431277275085449
00:00:09:13.216,68,0.0,0.0,0.0,0.0,0.0,0.06822287291288376,0.41812664270401,0.0,0.0,0.0,0.0,0.0,0.06842056661844254,0.41843360662460327,0.024838561192154884,-0.00010289490455761552,0.0005225265631452203,0.12317395955324173,0.13493219017982483,-0.00014579389244318008,0.009932201355695724,0.006068985443562269,0.00032508018193766475,0.09552466124296188,0.09285493195056915,5.923629578319378e-05,0.00010748054774012417,0.030559100210666656,0.028537366539239883,0.09674637019634247,0.08045858144760132,0.03801789507269859,0.03324798122048378,-0.0005471314070746303,-8.914217323763296e-05,0.002715538954362273,0.004092084709554911,0.13013418018817902,0.12668700516223907,-0.0004568948643282056,-0.0007238718681037426,0.012327497825026512,0.012337412685155869,0.12778963148593903,0.014978740364313126,0.015043322928249836,0.0004919276689179242,0.04907587915658951,0.06386004388332367,-0.0003100899630226195,0.00026676608831621706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2951381206512451,0.5528398752212524,3.2498528957366943,0.7566595077514648,10.00356674194336,2.7744531631469727,6.369484901428223
00:00:09:13.233,68,0.0,0.0,0.0,0.0,0.0,0.07442783564329147,0.41933172941207886,0.0,0.0,0.0,0.0,0.0,0.07464072108268738,0.41968846321105957,0.02646206133067608,-0.00010026738164015114,0.00033571504172869027,0.14430905878543854,0.15256914496421814,0.0010083952220156789,0.02756931632757187,0.006628076545894146,0.0004927987465634942,0.09434694051742554,0.09171046316623688,-0.0002043664426309988,0.00023155953385867178,0.03242417424917221,0.03019700013101101,0.10130956768989563,0.08338554203510284,0.038721874356269836,0.03792736306786537,-0.0006542970077134669,4.818156230612658e-05,0.0029200934804975986,0.004349626135081053,0.14927420020103455,0.1482831984758377,-0.000525420531630516,-0.0006699144723825157,0.005561867728829384,0.005518396385014057,0.1430337131023407,0.02246544323861599,0.022536948323249817,0.0005813981988467276,0.05521780624985695,0.06994011253118515,-0.00016137637430801988,0.0003876893315464258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2384178638458252,0.5441657304763794,2.890915632247925,0.8287197351455688,10.042732238769531,2.661465644836426,6.7688751220703125
00:00:09:14.250,68,0.0,0.0,0.0,0.0,0.0,0.07873174548149109,0.4346083700656891,0.0,0.0,0.0,0.0,0.0,0.0789555087685585,0.4349305033683777,0.027363575994968414,-0.00017143040895462036,0.00024766341084614396,0.18007473647594452,0.16275162994861603,0.0579647533595562,0.06720730662345886,0.006166854873299599,0.000665658270008862,0.08733593672513962,0.08521363139152527,-0.00010185062274103984,0.00017515804211143404,0.03300287574529648,0.030631987378001213,0.10749465227127075,0.09095487743616104,0.03007340431213379,0.040093570947647095,-0.0005764935631304979,-6.008297077642055e-06,0.0027842510025948286,0.004262121859937906,0.18931275606155396,0.1911957561969757,-0.0007931190193630755,-0.0004644453292712569,0.000578798062633723,0.0005615047994069755,0.1566811203956604,0.02935640886425972,0.029420483857393265,0.0006999419420026243,0.061927177011966705,0.07756150513887405,-0.0003169880073983222,0.0006601421628147364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.243243932723999,0.5463640689849854,2.581139326095581,0.8766152858734131,9.755247116088867,2.431713342666626,7.454543113708496
00:00:09:15.266,68,0.0,0.0,0.0,0.0,0.0,0.08165785670280457,0.45694804191589355,0.0,0.0,0.0,0.0,0.0,0.08189136534929276,0.45730453729629517,0.030949292704463005,-0.000128277693875134,0.0014553260989487171,0.24184256792068481,0.11813338100910187,0.14956749975681305,0.07394345104694366,0.00564589723944664,0.0007641150150448084,0.08454980701208115,0.08550450205802917,-0.00029267609352245927,0.0001959421788342297,0.03461748734116554,0.031990084797143936,0.10975264757871628,0.09641197323799133,0.01633823662996292,0.03780325502157211,-0.0003462142776697874,-0.0006363770226016641,0.002687246771529317,0.004155898001044989,0.27581894397735596,0.27930310368537903,0.0036308467388153076,0.0054999603889882565,0.0007756674312986434,0.000634546740911901,0.16075091063976288,0.028181172907352448,0.028214866295456886,0.0007045750389806926,0.06895671784877777,0.0856468677520752,-0.000671793008223176,0.000790629826951772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3378421068191528,0.5605944991111755,2.4398515224456787,0.827717661857605,9.303060531616211,2.3475286960601807,8.046066284179688
00:00:09:16.283,68,0.0,0.0,0.0,0.0,0.0,0.08348680287599564,0.47649475932121277,0.0,0.0,0.0,0.0,0.0,0.083736352622509,0.4767981469631195,0.04671237990260124,-9.646207035984844e-05,0.006121988408267498,0.3197299540042877,0.05956489220261574,0.17404691874980927,0.024467287585139275,0.004651851020753384,0.000603489694185555,0.10496439039707184,0.1096019297838211,-0.00027453183429315686,0.00015471484221052378,0.04192737489938736,0.03892851993441582,0.12230756133794785,0.10876080393791199,0.006500103510916233,0.03333413600921631,-0.0002118083502864465,-0.0009450353682041168,0.0023787347599864006,0.003808882785961032,0.42209067940711975,0.42516985535621643,0.02335606887936592,0.028244739398360252,0.002741254633292556,0.0026249580550938845,0.148363396525383,0.01650688797235489,0.016492675989866257,0.0005557327531278133,0.07095550745725632,0.0886928141117096,-0.0007889235857874155,0.003106780117377639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.412549376487732,0.5352898836135864,2.303696393966675,0.7530996799468994,9.116918563842773,2.0640196800231934,8.815897941589355
00:00:09:18.300,68,0.0,0.0,0.0,0.0,0.0,0.08705943822860718,0.48314908146858215,0.0,0.0,0.0,0.0,0.0,0.08729049563407898,0.4833882451057434,0.0659739077091217,-0.00012624368537217379,0.012305241078138351,0.35790711641311646,0.03113025240600109,0.12948490679264069,4.6574248699471354e-05,0.004421533551067114,0.0005438847001641989,0.13491620123386383,0.1389494240283966,-0.0003062081232201308,0.00016636040527373552,0.054810911417007446,0.051624760031700134,0.14251965284347534,0.12826485931873322,0.003916202578693628,0.032665789127349854,-0.00015853237709961832,-0.0010320760775357485,0.002201104536652565,0.0036456482484936714,0.521889865398407,0.5246685743331909,0.03252211958169937,0.03932748734951019,0.015480216592550278,0.01542231347411871,0.12834320962429047,0.007136823143810034,0.0071047330275177956,0.0005026416620239615,0.07263199985027313,0.09103870391845703,-0.0004923949600197375,0.006546167656779289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4658374786376953,0.5175605416297913,2.4075944423675537,0.7588018178939819,8.937671661376953,1.959756851196289,8.99083137512207
00:00:09:18.316,68,0.0,0.0,0.0,0.0,0.0,0.09190093725919724,0.47113218903541565,0.0,0.0,0.0,0.0,0.0,0.09209315478801727,0.4712943136692047,0.0685715600848198,-0.0001620215189177543,0.015163669362664223,0.3156125545501709,0.0388668030500412,0.085171177983284,0.0002147100167348981,0.0045660692267119884,0.000476383458590135,0.15115061402320862,0.15110038220882416,-0.00024957358255051076,9.516622958471999e-05,0.06158046796917915,0.05884053558111191,0.14232656359672546,0.1275492161512375,0.0033158035948872566,0.03063521347939968,-0.00048223952762782574,-0.0010418833699077368,0.002171515254303813,0.003601869335398078,0.46683260798454285,0.4711575210094452,0.022014092653989792,0.026861049234867096,0.0676356628537178,0.06764141470193863,0.12286346405744553,0.0002346970868529752,0.00019962128135375679,0.0004206304729450494,0.07330817729234695,0.09286852180957794,-1.5616193195455708e-05,0.0071335951797664165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5051953792572021,0.501386284828186,2.633690357208252,0.7618840932846069,9.187871932983398,2.04606556892395,8.395557403564453
00:00:09:20.333,68,0.0,0.0,0.0,0.0,0.0,0.09604151546955109,0.4420281946659088,0.0,0.0,0.0,0.0,0.0,0.09625308960676193,0.4422348737716675,0.05532113462686539,-0.00024061724252533168,0.009281116537749767,0.2222699373960495,0.09675166010856628,0.04773471876978874,0.0035452654119580984,0.004830528981983662,0.000630469003226608,0.13506777584552765,0.13104157149791718,-0.0001875978778116405,7.612939953105524e-05,0.05841635540127754,0.05659644678235054,0.13129177689552307,0.11653456091880798,0.01084801647812128,0.031569890677928925,-0.0007238473044708371,-0.0005517001263797283,0.0023334650322794914,0.0038819205947220325,0.3007766008377075,0.30660563707351685,0.0054226648062467575,0.007190052419900894,0.1548280566930771,0.15479153394699097,0.14066247642040253,-6.090976239647716e-05,-7.871303387219086e-05,0.00041149964090436697,0.07530257105827332,0.09610851109027863,0.00040405712206847966,0.00660120090469718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.528461217880249,0.5037426948547363,2.652458906173706,0.7411215305328369,9.391645431518555,2.3040266036987305,7.782226085662842
00:00:09:20.349,68,0.0,0.0,0.0,0.0,0.0,0.09702522307634354,0.4086548089981079,0.0,0.0,0.0,0.0,0.0,0.09719956666231155,0.408888041973114,0.04613427072763443,-0.0003532886621542275,0.0022790441289544106,0.1691637486219406,0.1458101123571396,0.013271762058138847,0.014603580348193645,0.005032844375818968,0.0010317903943359852,0.10677627474069595,0.10041924566030502,-6.569056859007105e-05,0.00017448392463847995,0.054165069013834,0.05265049636363983,0.12493689358234406,0.10904013365507126,0.02618619240820408,0.03432661294937134,-0.0009334917413070798,0.00011050060129491612,0.0027435205411165953,0.00453270273283124,0.18111926317214966,0.18572670221328735,-0.0006733110058121383,-0.0009485179325565696,0.24889032542705536,0.24880629777908325,0.17950406670570374,-7.474072481272742e-05,-8.377525955438614e-05,0.0005552451475523412,0.07450392097234726,0.09515536576509476,0.0005096002714708447,0.005664966069161892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4710500240325928,0.5423867106437683,2.600458860397339,0.7171282768249512,9.702823638916016,2.640376567840576,7.301442623138428
00:00:09:22.366,68,0.0,0.0,0.0,0.0,0.0,0.09853983670473099,0.3783554434776306,0.0,0.0,0.0,0.0,0.0,0.09870919585227966,0.37871649861335754,0.04140240326523781,-0.0004251560603734106,0.0009572875569574535,0.1487693190574646,0.1554655134677887,0.0018772486364468932,0.03070826828479767,0.004842457361519337,0.0014911401085555553,0.08829201757907867,0.08142354339361191,-0.00023931771283969283,0.00024183419009204954,0.049446579068899155,0.04777602106332779,0.11670251935720444,0.10075388103723526,0.036668725311756134,0.036925774067640305,-0.0009025289327837527,-1.8731801901594736e-05,0.0031732923816889524,0.005031751003116369,0.1398235410451889,0.14328163862228394,-0.0008784877718426287,-0.0016136362683027983,0.32183337211608887,0.32158172130584717,0.22182895243167877,-3.281749741290696e-05,-3.363762152730487e-05,0.0007385663921013474,0.07406891882419586,0.09353048354387283,0.00030964636243879795,0.003394829109311104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.478856086730957,0.586382269859314,2.666234254837036,0.7183817625045776,9.376358032226562,2.956973075866699,7.303284168243408
00:00:09:22.383,68,0.0,0.0,0.0,0.0,0.0,0.10009917616844177,0.3532598614692688,0.0,0.0,0.0,0.0,0.0,0.10025765746831894,0.3536573350429535,0.03728306666016579,-0.0004395411815494299,0.0005571640213020146,0.14257271587848663,0.15619933605194092,0.0012438228586688638,0.04327620565891266,0.004956627730280161,0.002046190435066819,0.07328002899885178,0.06688269972801208,-0.0003144556249026209,0.0002018352970480919,0.04516946151852608,0.04322279617190361,0.11148890852928162,0.09424157440662384,0.042054496705532074,0.03733831271529198,-0.0009640229982323945,0.00020497158402577043,0.0035802575293928385,0.005605714861303568,0.12418200820684433,0.12779785692691803,-0.0006916546262800694,-0.001561296870931983,0.3837698996067047,0.3834483027458191,0.2687974274158478,7.964990800246596e-05,6.851818761788309e-05,0.0010816954309120774,0.0735027939081192,0.09225716441869736,0.0002742426877375692,0.002546596573665738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4837696552276611,0.640129804611206,2.7381789684295654,0.7252157330513,9.22136116027832,3.1310434341430664,7.119906425476074
00:00:09:24.400,68,0.0,0.0,0.0,0.0,0.0,0.10269972681999207,0.34118330478668213,0.0,0.0,0.0,0.0,0.0,0.10285786539316177,0.3416500389575958,0.03520926833152771,-0.00044699356658384204,0.0007490306161344051,0.14555315673351288,0.1574552208185196,0.0028879239689558744,0.06390997022390366,0.004772340878844261,0.002826544689014554,0.06112854927778244,0.05437057837843895,-0.00048611938836984336,0.00046847667545080185,0.043480709195137024,0.04139476269483566,0.10850206017494202,0.09071872383356094,0.04167696461081505,0.03827262297272682,-0.000984093639999628,1.3467222743202001e-05,0.003828254295513034,0.006023412570357323,0.1231398805975914,0.1281360685825348,-0.00034278296516276896,-0.0013085221871733665,0.43068331480026245,0.43026649951934814,0.31375783681869507,0.0001867785322247073,0.00017416980699636042,0.0030691816937178373,0.07418468594551086,0.0927109494805336,-0.0002276996528962627,0.0020353870932012796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5464611053466797,0.660108208656311,2.7218945026397705,0.7076088786125183,9.308507919311523,3.2173192501068115,6.867550849914551
00:00:09:24.416,68,0.0,0.0,0.0,0.0,0.0,0.10621295869350433,0.33888596296310425,0.0,0.0,0.0,0.0,0.0,0.10635889321565628,0.33932676911354065,0.03374527394771576,-0.0004682535072788596,0.00025692247436381876,0.15916287899017334,0.16455377638339996,0.014537129551172256,0.09576953202486038,0.004531844053417444,0.003277331357821822,0.04456441104412079,0.03641678765416145,-0.00048778654308989644,0.0006213989690877497,0.042995139956474304,0.040537312626838684,0.11128915101289749,0.09293383359909058,0.03828033059835434,0.04039619863033295,-0.0009493438992649317,-1.6870350009412505e-05,0.004645428154617548,0.007071305066347122,0.12978312373161316,0.13608232140541077,-0.0002808108110912144,-0.001460646977648139,0.46851059794425964,0.4680896997451782,0.3560301959514618,0.00018232368165627122,0.00018049504433292896,0.0073207709938287735,0.07783849537372589,0.09677576273679733,-0.0002818549401126802,0.002610153518617153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.537647008895874,0.6572459936141968,2.6416573524475098,0.6977908611297607,8.901004791259766,3.0214169025421143,7.558254241943359
00:00:09:26.433,68,0.0,0.0,0.0,0.0,0.0,0.11000559478998184,0.3384947180747986,0.0,0.0,0.0,0.0,0.0,0.11023125797510147,0.3389650285243988,0.033939868211746216,-0.0004583306726999581,-0.00027858102112077177,0.18793466687202454,0.162305548787117,0.0910545065999031,0.1387823522090912,0.004476670175790787,0.00366602442227304,0.01901933364570141,0.011093361303210258,0.0002525371382944286,0.0017779377521947026,0.04121088609099388,0.038344044238328934,0.12053565680980682,0.10388041287660599,0.025923319160938263,0.03884698450565338,-0.0008443642873317003,-0.0003038911381736398,0.00505053298547864,0.007667185738682747,0.1545400768518448,0.16198943555355072,-0.000531474594026804,-0.0015147194499149919,0.5031006336212158,0.5026546120643616,0.3907339870929718,3.8657410186715424e-05,4.419591277837753e-05,0.009844615124166012,0.08308478444814682,0.10306454449892044,-0.0001246873289346695,0.0056589818559587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5583745241165161,0.6173510551452637,2.4860517978668213,0.6908886432647705,8.064621925354004,2.65358829498291,8.843592643737793
